Date,Genre,format?, language ,binding,audience,Publisher?,series,EDITION, illustrated ,AWARD WINNING,BESTSELLER TIER,age_group,Region Setting,authorNationality,Signed?,pages,Chapters,WORD COUNT,rating ⭐?,PRINT RUN, rrp£ ,discount %,stock_units,reprints/,FILM RIGHTS £
01/10/2024,History,hardback,french,stapled,adult,simon & schuster,No,2nd,Yes,yes,Top-100,18+, europe ,uk,no,10042,2974,£11632,9778,£16385,£904,13156,£14630,£9829,"10,381"
28/01/2024,Fantasy,PAPERBACK,Spanish,glue,CHILDREN,Macmillan,yes, 3rd ,no,no,top-100,,AFRICA,japan,Yes,5940,11303,19012," 5,907",   231,"17,352",£14912,£12460," 5,356",NaN
14/03/2024,Fantasy,AUDIOBOOK, ENGLISH ,missing,ya,Macmillan,YES,revised,yes,YES,top-10,13-17,AMERICAS,JAPAN,yes,9509,£15029,missing,8729,   117,"13,994",4554,3204,4950,NaN
26/04/2022,thriller,NaN,french,sewn,adult,harpercollins,YES,1st,yes,yes,TOP-10,0-5,europe,India,no,   928,13135,3856,NA,3494,missing,13049,681,17250,missing
"Jan 07, 2021",ROMANCE,paperback,japanese,sewn,adult,,no,3RD,YES,NO,LONG-TAIL,18+,AMERICAS,us,no,2935,18278,£2060,15004,2116,NA,19161," 5,488",12684,£19851
2024-09-19,Thriller,paperback,English,spiral,children, penguin , NO ,1st,yes,missing,top-100,18+,europe,uk,YES,10260,2577,"14,143",£5521,NA,£393,11347,£18829,,14222
"Dec 18, 2022",Biography,paperback,spanish,missing,ya,Macmillan,no, 3rd ,yes,no,top-10,13-17, asia ,india,no,4134,"10,175",£14814,15075,6324,17191,missing,NA,9298,12653
09/05/2021, thriller ,-999,english,stapled, CHILDREN ,macmillan,yes,3rd,,no,NaN,18+,OCEANIA,UK, yes ,"13,333",4098,£11763,18956,18231,£16971,13148,missing,£17167,£8513
25/06/2021,FANTASY,Paperback,English,-999, ADULT ,macmillan,yes,3rd,missing,NaN,Long-Tail,0-5,NA,uk,NO,7679,8150,12758,973,26,14792,16673,-999,12981,14388
02/07/2024,SCI-FI,Hardback,missing,spiral,Adult,Penguin, No ,3RD,yes,NO,LONG-TAIL,13-17,NaN,japan,YES,18927,17315,19001,NA," 4,683",16117,967,16045,18963,NaN
"Oct 27, 2023",thriller,hardback,english,sewn,children,Simon & Schuster,no,revised,No,yes,long-tail,13-17,oceania,canada,NO,11535," 9,867",13648,NaN,6178,10318,7271,9798,1944,9148
09/09/2021,BIOGRAPHY,Audiobook,NA,NA,children,HARPERCOLLINS,no,1st,no,Yes,long-tail,13-17,NaN,japan,yes,5323,£11123,8143,missing,3849,"17,926",,19136,6030,11341
2022-04-18,fantasy,hardback,NA,STAPLED,,SIMON & SCHUSTER,Yes,,NO,Yes,Top-100,13-17,Asia, UK ,no," 4,356",NA,1048,9549,7739,,   928,14358," 1,371",4694
05/02/2022,history,NA,German,spiral, adult ,simon_&_schuster,missing,2nd,yes,yes,top-100,6-12,oceania,uk,NO,£3739,2678,£16952,missing,"12,403",£5487,14326,NA,12929,NA
2023-05-31,Sci-Fi,-999,english,glue,ya,Penguin,yes,-999,Yes,Yes,top-10,0-5,asia,uk,No,£18707,7164,11063,£3899,10570,12300," 4,307",8208,"12,304",18920
02/03/2024,,Ebook,french,Glue,ya,Macmillan,no,2ND,yes,No,Top-100,6-12,,,Yes,6720,NaN,401,missing,£17361,NaN,8016,13738,12303,£790
06/08/2023,History,ebook,Spanish,sewn, adult ,HARPERCOLLINS,yes,NaN, no ,yes,Long-Tail,13-17,americas,uk,yes,10258,15455,missing,15811,£14103,5689," 4,415",NaN,5514,610
04/12/2023,thriller,paperback,-999,SPIRAL,adult,penguin,NO,3rd,yes,NO,long-tail,18+,missing,India,Yes,£1454," 7,844"," 1,461",7933,£11839,15696," 6,876",13586,£9432,£19975
09/12/2022,HISTORY,EBOOK,French,glue,ADULT,harpercollins,no,2nd,no,NO,top-10,0-5,Oceania,india,yes,854,18991,5774,missing,£13646,"17,202",£15133,18024,£1744,10439
21/03/2022,Sci-Fi,Ebook,NaN,GLUE, children ,macmillan,yes,3RD,YES,no,long-tail,0-5,africa,us,no,11128,"17,128",257,8754,"17,856",11978,2167,5213,missing,NA
"Mar 02, 2021",Fantasy,Audiobook,,-999,children,,yes,REVISED,yes,Yes,LONG-TAIL,13-17,missing,us,missing,NaN,6491,10175,,,   130,£17987,15966,,NaN
2022-01-29,Romance, hardback ,japanese,glue,missing,Simon & Schuster,yes,Revised,YES,yes,top-100,0-5,missing,india,no,9877,missing,"19,310","17,599","16,499",£5118,1257,NaN," 1,745",missing
15/09/2024,-999,ebook,SPANISH,glue,adult, PENGUIN ,missing,1st,,yes,long-tail,0-5,asia,-999,no,11293,4427,18127,missing,£10159,2661,17459,NaN,£6984,-999
29/07/2021,thriller,Ebook,english,Spiral, Adult ,Harpercollins,YES,REVISED,Yes,no,Long-Tail,0-5,,Canada,YES,£18883,2420,1470,£12418,-999,,14768,4766,11277,7270
2024-12-30,NA,paperback,ENGLISH,sewn,ya,macmillan,yes,3rd,No,No,long-tail,18+,AMERICAS,canada,No,6746,3567,13034,19475,£8692,3923,14024,"16,020",5174,£7387
"Oct 16, 2024",-999,HARDBACK,Japanese,sewn,children,simon&Schuster,missing,1st,NO,Yes,top-100,6-12,EUROPE, us ,NO,NaN," 2,965",£927,NA,17130,"19,111","16,753",9283,-999,15910
NaN,fantasy,Ebook,spanish,Spiral,children,PENGUIN,yes,2ND,no,NaN,top-10,13-17,Europe,india,Yes,5451,-999,18878,9348,4114,-999,15279,820,NA," 3,446"
18/08/2022,romance,hardback,german,Spiral,adult, macmillan , Yes , REVISED ,YES,no, top-10 , 18+ ,ASIA,india,No,NaN,NaN,"11,351",-999,7610," 9,150",6124,16534,3477,£3621
21/04/2021, biography ,hardback,japanese, spiral ,,PENGUIN,missing,REVISED,NO,NO, top-10 ,6-12,Americas,Uk,No,15404,16610,7989,16487," 3,097",£3482,7751,"14,097",12955,"12,068"
17/02/2021,missing,paperback,JAPANESE,glue,YA,Penguin,Yes,1ST,missing,yes,Top-100,13-17,Oceania,NA,Yes,8455,19612,980,18482,£4948,12047,14172,14693,NA,£9562
2024-01-23,thriller,PAPERBACK,missing,GLUE,,SIMON & SCHUSTER,no,3rd,yes,yes,long-tail,13-17,NA,india,Yes,2943,8463,5932,10355,6637," 9,927",1854,£8389,£8680,
25/01/2023,Sci-Fi,NA,spanish,Glue,Adult,penguin,No,3rd,NaN,-999,top-10,6-12,africa,india,no,£15036,NaN,18533,4275,£17508,missing,10925,£14893,12881,11046
-999,History,,japanese,GLUE, adult ,simon_&_schuster,Yes,revised,no,no,long-Tail,18+, americas ,uk,no,8427," 6,409",4463,4949,10484,9234,£17377,£7124,19031,15101
2021-07-31,HISTORY,hardback,spanish,sewn,ya,penguin,No,,yes,NaN,long-Tail,13-17,africa, uk ,yes," 6,179",-999,£16522,4180,£8296,11796,7544,£10437,8923,4868
2023-10-24,biography,paperback, FRENCH ,Glue,children,macmillan,Yes,,no,NO,top-100,0-5,europe,us, Yes ,"14,145",16706,3169,3282,17159,8069,,,11149,NA
2021-07-12,history,PAPERBACK,JAPANESE,glue,CHILDREN,penguin,yes, Revised ,,yes,top-100,13-17, africa ,us,no,3490,4500,8567,-999,NaN,,4983,£10628,7719,£10150
2024-08-02,Biography,,french,spiral,children,SIMON & SCHUSTER,Yes,1st,NO,YES,top-100,0-5,Americas,uk,Yes,-999,17648,10094,"13,818",11546,7810,15495,16163,£3036,14296
03/12/2023,-999,ebook,english,sewn,Adult,Harpercollins,NA,revised,YES,NO, top-10 ,13-17,-999,us,yes,18728,14577,NaN,£1400,13922,NaN,£1810,13254,£17872,19415
17/03/2023,thriller,Audiobook,missing,Sewn,-999,simon_&_schuster,no,3rd,NaN,NaN,long-tail,6-12,asia,us,no,£91,12039,-999,missing," 7,408",£3436,-999," 2,374","14,086",£17154
29/02/2024,romance,-999,ENGLISH,Glue,ya,NA,no,revised,yes,NO,top-100,0-5,asia,JAPAN,no,NA,£8352,9280,8504,17580,14043,17790,-999,£7826,£5121
23/08/2024,Thriller,hardback,NaN,STAPLED,children,macmillan,No,1st,yes,NaN,TOP-100,6-12,americas,Canada,yes,18302,£12272,NA,3053,11436,16813,£19893,"14,389",7028,9874
21/01/2021,Sci-Fi, HARDBACK ,NA, sewn ,adult,,no,revised,No,-999,top-10,13-17,NA,japan,missing,3286,11327,7058,3019,-999,6485," 2,692",7154," 2,845",£18415
NaN,Biography,missing,japanese,Glue,adult,SIMON & SCHUSTER,no, 3rd ,yes,yes,top-10,18+,EUROPE,US,no,16204," 3,087",£11465,missing,13962,13072,6824,18595,6701,£15676
14/12/2024,NaN,missing,japanese,GLUE,ya,penguin,YES,,no,no,top-100,6-12,americas,canada,NO,626," 3,005",£6590,,13087,4540,10733,"17,195",10737,5509
17/10/2024,BIOGRAPHY,audiobook,JAPANESE,GLUE,ya,penguin,yes,3rd,,no,Long-Tail,0-5,Americas,Japan,yes,11531,missing,-999,16529,£8284,£7592,£8568,£17006,10912,13486
2024-10-13,Fantasy,ebook,spanish,spiral,ya,macmillan,Yes,1st,No,yes,long-tail,13-17,asia,JAPAN,No,9833,11484,£11548,12978,-999," 4,915",17457,£7336,"14,180",13023
18/04/2022,THRILLER,PAPERBACK,NA,stapled,children,penguin,no,1ST,Yes,no,-999,6-12,,japan,yes,18067,£6473,9184,6189,329,-999," 4,755",£18018,£17732,-999
2023-11-21,fantasy,missing,spanish,SEWN,adult,NaN,YES,1st,yes,no,top-10,missing, africa ,canada,yes,5913,3288,15261,15293,,NA,£19305,6757,3837,287
06/02/2021,fantasy,AUDIOBOOK,JAPANESE,Stapled,ya,harpercollins,NO,-999,yes,Yes,LONG-TAIL,18+,asia,Canada,NaN,£1821,"11,305",£3401,£17263,4708,2571,NaN,11536,£2905,13493
2024-12-10,history,Audiobook,NaN,spiral, adult ,simon&Schuster,no,REVISED,yes,YES,Top-10,0-5,Oceania,CANADA,no,6478,£12884,£11059,7368,19668,£17434,19161,435,"14,840",8530
04/10/2021,thriller,AUDIOBOOK,german,Glue,Children,,no, 1st ,NO,yes,NA,NaN,americas,japan,YES,£19976,£15370,19717,£13462,"10,711",5088,NA,14566,"17,949",-999
10/09/2024,Sci-Fi,Paperback, English ,stapled,Ya,MACMILLAN,yes,2nd,NO,,top-10,6-12,africa,us,YES,£8384,6921,2464,8195,,£11271,£18652,4309,9866,6322
09/09/2023, SCI-FI ,audiobook,spanish, spiral ,CHILDREN,Macmillan,No,3rd,no,yes, top-100 ,0-5,oceania,-999,yes,1460,18987," 6,437",£2982,647,19191,9195,NaN,11772,11348
missing,NA,ebook,English,spiral,CHILDREN,penguin,Yes,1st,No,yes,LONG-TAIL,18+,Asia,Us,NO,   651," 5,558",7139,18077,6332,15351,14354,6880,2378," 8,009"
14/06/2023,thriller,missing,japanese,spiral,children,macmillan,yes,2ND,NO,no,Top-100,6-12,Africa,CANADA,,900,2013,NaN,1738,9479,13302,4786,£17775,2060,901
24/02/2023,NA,HARDBACK,French,Spiral,ya,HARPERCOLLINS,no,1st,NA,YES,TOP-100,6-12,americas,JAPAN,YES,10349,missing,12686,10571,8913,£9155,£9749,19748,2033,8674
2023-12-12,SCI-FI,paperback,English, sewn ,CHILDREN,,No,2ND,no, yes ,top-100,6-12,Asia,canada, No ,5042,4338,9998,5353," 4,111",13616,NA,10840,14713,10705
2024-09-30,-999,hardback,spanish,STAPLED,Ya,penguin,yes,revised,yes,no,top-10,13-17, europe ,japan,NO,18053,12765,"16,026"," 1,446",6252,NaN,15072,13441,5802,6287
NA,fantasy,Audiobook,french,stapled,ya,Penguin,no,revised,yes,NO,top-10,NaN,americas,Us,NaN,14847,10384,4021,7309,"14,388",2109,1127,14722,NA,1934
24/05/2021,NaN,missing,GERMAN,Glue, children ,harpercollins,no,1st,No,No,NaN,13-17,NaN,canada,no,1205,8032,7659,"14,709","18,746",£470,16962,-999,15522,6169
26/12/2021,thriller,hardback,missing, glue ,adult,macmillan,no,revised,no,no,LONG-TAIL,18+,oceania,uk,no,15629,"12,790",3191,14269,19985,£3741," 6,109",£5083,NaN,1879
2022-12-01,romance,Paperback,french, Stapled ,NA,penguin,yes,,NO, yes ,Top-100,13-17,asia, uk ,YES,NA,-999,5444,2199,8042,   627,NaN,15084,"11,699",-999
09/06/2023,sci-fi,audiobook,JAPANESE,glue,YA,Macmillan,yes,revised,yes,No,top-10,0-5,americas,japan,no,19030,-999,£17150,8936,4603,    51,"18,359",£3198,15254,5119
18/06/2023,missing,ebook,french, GLUE ,children,HARPERCOLLINS,yes,revised,NO,NO,TOP-10,13-17,AMERICAS,, no ,"14,279",7139,£14612,9912,2521,,   691,4519,NA,19604
14/04/2024, fantasy ,-999,Japanese,missing,-999,harpercollins,no,1st,missing, no ,LONG-TAIL,0-5,AFRICA,uk,,NaN,9179,18476,4402,6384,10398,"14,847",2223,3042,9403
"Mar 11, 2022",NaN,audiobook,english,GLUE,children,Simon & Schuster,No,1st,missing, YES ,long-tail,18+,oceania,UK,yes,19731,7818,£8125,£15441,7012,10949,13973,£19477,15186,£16530
2023-10-02,fantasy,hardback,FRENCH,Spiral,adult,penguin,yes,Revised,-999,No,Long-Tail,18+,americas,canada,yes,£4650,-999," 4,683",8369,10747," 3,635",-999,£16964,12038,missing
2024-04-05,fantasy,paperback,English,missing,-999,MACMILLAN,no,3RD,NO,,top-10,missing,Europe,us,yes,£12719," 9,014",7529,missing,£599,11568,5987,£15597,-999,NA
03/05/2024,THRILLER, paperback ,spanish,sewn,ya,,yes,NaN,yes,no,NA,0-5,europe,uk, no ,£2699,18841,£13185,2548,1577,,8960,,"16,246",5065
2024-08-26,ROMANCE,EBOOK,spanish,glue,Ya,Penguin,no,REVISED,NA,Yes,Top-100,6-12,africa,uk,NO,NA,£3814,13045,2553,14895,17577,£14680,£2691,"16,153",11716
24/06/2021,history,Ebook,spanish,glue,ya,harpercollins,no,3RD,No,,top-10,18+,americas,NaN,Yes,14134,13320,4739,10094,£9203,11742,16389,missing,2872,10366
"Dec 25, 2023",History,audiobook,english,Sewn,CHILDREN,simon_&_schuster,YES,2ND,yes,Yes,top-10,18+,africa,us, No ,missing,£2435,11192," 4,801",17601,15965,9738,6292,"13,969",£12187
10/02/2024,Biography,-999,french,Glue,adult,Simon & Schuster,no,2nd,no,YES,top-10,18+,americas,us,yes,6997,2836,11612,4492," 4,216",£18449,£10644,10134,13464,£4850
23/01/2022,biography,audiobook,German,STAPLED,Adult,penguin,YES,2nd,NO,no,Top-100,13-17, africa ,japan,yes,7519,£6198,"15,202",15205,£6053,12147,"11,601",2920,19906,1278
"Nov 02, 2024",romance,paperback,french,STAPLED,ya,MACMILLAN,No,-999,no,NO, LONG-TAIL ,13-17,europe,japan,no,missing,14710,124,"13,411",NA,13829,,2742,8578,19581
2021-03-27,NaN,audiobook,Spanish,,Adult,Harpercollins,Yes,3rd,yes,YES,top-10, 13-17 ,asia,JAPAN,Yes,19756,NaN,15990,872,4416,6803,NaN,NA,14875,£18158
2022-01-20,biography,ebook,spanish,glue,-999,harpercollins,Yes,1st, yes ,no,TOP-100,NA,africa,Us,yes,13874,17878,NaN,"11,720",5583,,13213,NA,1161,14492
2023-05-18,thriller,Audiobook,JAPANESE,Glue, Adult ,missing,YES,2nd, yes ,no,TOP-100,0-5,EUROPE,uk,NO,17516,"17,989",15856,15546,19389,£7517,NA,595,8839,15078
NA,Fantasy,ebook,GERMAN,SPIRAL, Adult ,PENGUIN,YES,1st,yes,no,top-100,13-17,americas,uk,NaN,6903,3068,17422,£5827,-999,73,"10,290",,4138,7509
2021-06-15,thriller,hardback,french, SPIRAL ,ya,Harpercollins,Yes,2nd,no,no,Long-Tail, 18+ ,americas,canada,missing,14820," 6,439"," 9,793",13078,7221,2853,4591,1572," 3,093",£4279
2021-08-05,fantasy,Paperback,French,stapled,ya,MACMILLAN,,1st,yes,NO,NA,0-5,americas,Us,No,£9918,"11,527",10641,,£8231,7654,17843,£825,NaN,14804
2021-03-30,Sci-Fi,AUDIOBOOK,Japanese,GLUE,ADULT,macmillan,yes,REVISED,Yes,yes,top-100,18+,OCEANIA,NA, No ,8651,19876,5918,£18830,177,5893,missing,10422,9429,NA
2024-01-03, Romance ,EBOOK,NaN,spiral,adult,SIMON & SCHUSTER,,1st,no,yes,top-10,18+,asia,Japan,no,700,£6705,2749,1496,-999,1179,1308," 2,304",3245,£2095
2023-05-22,-999,audiobook,spanish, SEWN ,-999,Harpercollins,Yes,revised,NO,NaN,top-10,18+,Oceania,NA,yes,5609,£11045,15590,19636,6888,-999,4042,,   370,14995
2021-11-17,Romance,NA,missing,GLUE,children,PENGUIN,No,REVISED,no,yes,long-tail,0-5,AMERICAS,us,no,17238," 9,175",NA,missing,13190,,18115,161,£3725,£3345
26/06/2024,Thriller,audiobook,spanish,NA,Adult,HARPERCOLLINS, YES ,revised,no,,,18+,oceania,Canada,yes,NaN,missing,7614,2664,174,-999,   184,6009," 6,387",8266
23/11/2024,biography,AUDIOBOOK,french,glue,ya,macmillan,no,NA,NO,NO,top-10,0-5,EUROPE,japan,NO,,,£6996,,18160,3662,11585,£1799,NA,"13,867"
2021-06-09,-999,PAPERBACK,JAPANESE,stapled,ya,Simon & Schuster,YES,2nd,NO,yes,top-100,0-5,Africa,US,no,9897,"19,875",9018,587," 4,601"," 2,857",3869,9910,-999,missing
2021-01-17,Sci-Fi,ebook,japanese,SEWN,CHILDREN,macmillan,,1st,yes, yes ,top-100,18+,missing,japan,Yes," 8,032",missing,6654,10740,   814,£2244,NA,£9625,-999,NA
2024-10-03,romance,audiobook,french,Spiral,-999,SIMON & SCHUSTER,Yes,1ST,No,Yes,Top-100,0-5,NaN,India,no," 5,510",£12723," 8,678",10581,5559,4601,"19,849",5572," 6,506",8543
09/11/2021,thriller,ebook,french,Stapled,-999,macmillan,yes,1ST,yes,yes,long-tail,0-5,asia,canada,yes,NA,missing,8182,11430,-999,8251,£19182,£16715,NA,1800
12/10/2021,history,,german,SPIRAL,CHILDREN,harpercollins,yes,1st,yes,no,top-10,13-17,AFRICA,missing, NO ,16691,£11801,£1608,4104,NaN,7755,17399,£7060,19035,7445
21/06/2024,Romance,PAPERBACK,JAPANESE,glue,YA,simon & schuster,no,1ST,YES,yes,top-100,NaN,Africa,japan,NO,NA,2042,,8088,71,11970,4057,NaN,12006,3346
04/12/2024,,audiobook,NA,Spiral,missing,Harpercollins,YES,2nd,yes,missing,long-tail,6-12,-999,Japan,no,7240,7448,18447,£18304,4223,10900,£16818,4316,"13,344","14,182"
"Oct 11, 2023",FANTASY,audiobook,Spanish,Spiral,adult,simon_&_schuster,no,REVISED,yes,Yes,long-tail, 6-12 ,asia,INDIA,yes,419,missing,5334,17890,18172,9073,14578,-999,15984,133
29/01/2024,Sci-Fi,EBOOK,FRENCH,spiral,adult,MACMILLAN,no,revised,yes,-999,long-tail,NA,europe,Uk,yes,"11,897",11893,NA," 7,896"," 3,269",-999,£1149,"11,684",£4786,12643
"Aug 19, 2023",-999,audiobook,german,-999,ADULT, macmillan ,No,2nd,missing,no,long-tail,18+,AMERICAS,Japan,no,£17124,£3205,13979,missing,£5511,13160,12184,,"14,838",£17630
2022-03-01,fantasy,NA,JAPANESE,SEWN,adult,penguin,no,2nd,yes,No,top-10,-999,africa,JAPAN,-999,,"13,534",19509,£9122,16249,11770,missing,7019,13912,£5324
,Thriller,Hardback,spanish,stapled,adult,,no,3rd,no,NA,TOP-100,13-17, americas ,India,yes,£6979,£12409,12126,13172,"19,818",8529,£13841,NaN,£16966,missing
2021-03-27,fantasy,hardback, English ,SPIRAL,CHILDREN,penguin,no,3rd,YES,NO,top-100,18+,,Us,yes,11423,7871,5513,,7209,855,16583,14905,15682,2071
"Feb 10, 2022",romance, Paperback ,JAPANESE,sewn,NA,simon&Schuster,,2nd,,Yes,TOP-100,6-12,NaN,japan,NO,-999,17614,,3257,NA,17564,,16468,6332,£4469
"Aug 31, 2023",FANTASY,audiobook,french,glue,YA,Simon & Schuster,no,missing, yes ,no,Top-10,6-12,oceania,japan,yes,NaN,2817,NA,missing,9601,NaN,5034,17523," 6,437",£18389
29/05/2021,biography,ebook, english ,stapled,ya,SIMON & SCHUSTER,yes,3rd,NO,no,TOP-100,13-17,AMERICAS,missing,yes,-999,6465,316,13345,9266,8851,5293,"10,697",17242,15433
2021-07-28,biography,paperback,Spanish,Spiral,Adult,PENGUIN,-999,revised,yes,-999,missing,13-17,Asia,Japan,,NaN,19778,£10093,,7380,14684,NaN,4028,£8024,"11,364"
13/08/2023,NaN,HARDBACK,french,Stapled,Ya,harpercollins,Yes,NA,Yes, YES , top-10 ,NA,-999,us,yes,2270,16441,£14200,-999,1825,5106," 3,339",,4219,"10,271"
2021-04-27,fantasy,Ebook,English,sewn,adult,macmillan,no,3RD,No,Yes,top-10,NA,NA,us,Yes,£11672,-999,,"12,155",1617,£5716,£17107,missing,,6518
2024-02-04,Romance, audiobook ,french,stapled,ya,macmillan,YES,missing,No,yes,-999,6-12,EUROPE,US,no,14693,"17,124",3675,NA,11731,16617,11546,10598,4041," 9,144"
2021-07-21, biography ,paperback,GERMAN,Glue,ya,harpercollins,Yes,1st,yes,NA,long-tail,18+,asia,canada,missing,14253,," 4,015","13,770",£9798,9468,4275,16862,17839,14405
"Sep 04, 2021",NA,paperback,FRENCH,NaN,Children,simon&Schuster,NA,1ST,Yes,no,Top-100,13-17,asia,Us,yes,missing,6042,"14,619",4607,"13,728",17871,£18720,NA,10038,6905
2021-04-23,sci-fi,audiobook,japanese,STAPLED,children,penguin,,3rd,No,no,top-100, 13-17 ,africa,canada,no,missing,NA,10591,£7730,4839,NaN,£18814,£1834,15357,14582
02/05/2024,fantasy,PAPERBACK,Japanese,sewn,Children,,YES,Revised, No ,no,Top-10, 0-5 ,ASIA,canada,yes,13619,11132,,13683,352,11399,3210,£12492,9356,19746
21/07/2023,history,NaN,,-999, ADULT ,NA,YES, 3rd ,No,yes,long-tail, 0-5 ,AMERICAS, india ,NO,19831,12240,8064,9938,13804,11601,14232,13018,£19909,"13,718"
13/05/2022,HISTORY,Ebook,JAPANESE,Stapled,ya,Macmillan,No,2ND,missing,no,Long-Tail,0-5,africa,us,YES,NaN,," 5,316",£6269,8160,13324,,13247,   366,"15,286"
26/02/2024,sci-fi,audiobook,NaN,GLUE,Adult,macmillan,yes,3rd,yes,Yes,top-10,,EUROPE,us,NO,10717,"12,223",7646,8448,£12811,£10012,2071,17194,£15003,3169
NaN,BIOGRAPHY,Hardback,english, spiral ,adult,MACMILLAN,NaN, 2ND ,no,no,TOP-10,6-12,africa,uk, YES ,10529,NaN,"11,819",£2265,£3660,14881,£11119,16918,£60,NA
07/03/2022,Sci-Fi,audiobook,spanish,Stapled,NaN,simon&Schuster,no,3rd,yes,yes,-999,6-12,EUROPE,Japan,yes,,3793," 3,618",19266,17979,5978,974,16124,NaN," 4,970"
"Dec 03, 2021", Fantasy ,Audiobook, French ,sewn,children,, yes ,NA,No,no,top-10,6-12,AMERICAS,Canada,Yes,302,19013,11758," 3,399",,6636,£2051,10692,£13639,14930
08/06/2022,sci-fi,paperback,german,stapled,ADULT,simon_&_schuster,Yes,3rd,yes,NA,Long-Tail,18+,oceania,japan,no,13114,7821,12518,12817,-999,11022,£6331,missing,5762,NA
07/08/2024,history,PAPERBACK,-999,spiral,children,NA,yes,1st,yes,YES,TOP-10, 18+ ,americas,UK,no,8640,11119,13386,8852,18732,15484,1299,830,19335," 6,758"
2021-05-03,SCI-FI,Audiobook,german,stapled,Ya,MACMILLAN,-999,revised,yes,NaN,top-100,0-5,europe,japan,yes,-999,5177,£19708,310,14335,-999,5101,NA," 8,451",NaN
20/06/2021,SCI-FI,HARDBACK,Japanese,Stapled,YA,harpercollins,NO,-999,missing,yes,Top-10,0-5,oceania,japan,no,-999,£15675,11010,19492," 8,381",5150,826,6200,19140,19625
18/01/2022, SCI-FI ,audiobook,German, spiral ,ya,harpercollins,,1st,,no,top-100,18+,asia,uk,No,17339,missing,"19,243",missing,£4196,NaN,missing,18573,NaN,19050
NaN,history,paperback,missing,Glue, adult , MACMILLAN ,no,3rd, yes ,-999,top-100,13-17,-999,Japan,yes," 9,762"," 9,180",8243,14275,10372,6514,13350,£6408,   590,1671
24/05/2024,NA,NA, japanese ,SEWN,-999,simon_&_schuster,NO,revised,,no,LONG-TAIL,6-12,asia,JAPAN,NO,£14121,13479,6343,£7568,16807,3114,£12510,£6455,-999,12484
2022-08-11,fantasy,audiobook,english,NA,adult,penguin,yes,3rd,Yes,no,TOP-100, 6-12 ,ASIA,us,NO,10061,15587,£193,-999,£16334,12069,12343,7063,-999,6914
22/05/2023,NaN,Audiobook,german,Spiral,ADULT,harpercollins,no,revised,yes,NaN,long-tail,6-12,AMERICAS,NaN,no,"14,919",19034,NaN,-999,£11746,,"15,966",24,2948,£16925
13/02/2023,BIOGRAPHY,NaN,English,glue,CHILDREN,simon_&_schuster,no,3rd,no,yes,Long-Tail, 0-5 ,Europe,-999,Yes,£3026,-999,3392,,13426,7116,14357,£18905,813,11146
16/12/2021,NA,Hardback,japanese,Spiral,ya,harpercollins,No,2nd,Yes,yes,long-tail,13-17,africa,JAPAN,no,NA,14529,£972,8967,14937,£18276,NaN," 9,037",3466,£18388
2021-07-14,fantasy, hardback ,German,spiral,-999,NA,yes,1st,No,No,long-tail,13-17,Oceania,japan,YES,NaN,14610,4776,2370,9101,"13,824",19555,16317,11056,18905
2023-07-14, History ,paperback,FRENCH,stapled,NaN,PENGUIN,yes,3rd,yes,Yes,top-10,0-5,africa,India, Yes ,1261,16550,£16220,"12,943",2079,-999,18608,,16334,6462
2021-04-11,sci-fi,Audiobook,German, stapled ,ADULT,Harpercollins,yes,1st,yes,yes,top-100,6-12,africa,india,yes,£17256,337,9498,12076,13377,12269,"16,982",222,missing,"13,071"
,history, Ebook ,NaN,spiral,CHILDREN,-999,NaN,2nd,NaN,yes,top-10,0-5,asia,Japan,,12962,,,9353," 6,267",124,"11,097",NaN," 6,363"," 2,860"
24/06/2021, sci-fi ,hardback,french,Glue,ya,penguin,no,REVISED,YES,yes,top-100,18+,europe,Us, no ,    75,missing,-999,"17,767",16404,4759,missing,£18307,"19,795",18033
29/04/2021,biography,audiobook, english ,Spiral,Adult,HARPERCOLLINS,NA,Revised,no,no,top-10,18+,missing,japan,YES,12809,7391,£2100,NaN,£16130,6107,19563,NA,14946,NaN
2023-01-11,BIOGRAPHY,Hardback,German,Spiral,ya,harpercollins,no,3rd,yes,-999, top-100 ,6-12,missing,japan,No,6356,£9863,6344,missing,£1963,120,8076,"10,803",13456,738
18/02/2024,thriller,ebook,NaN,STAPLED,children,Simon & Schuster,no,2nd, no ,yes,top-100,13-17,asia,canada,NA,10675," 9,612",6786,16090,9008,£10859,6558,15713,,"15,992"
-999,thriller,audiobook,German,NaN,ya,penguin,Yes,2nd,yes, no ,top-100,NaN,asia,us,yes,12811,NA,"16,720",missing,14324,14597,723,5101,£19863,17232
2024-09-30,NaN,HARDBACK,german,Glue,adult,Simon & Schuster,yes,1st,yes,Yes,-999,18+,americas,uk,No,NaN,12041,6361,-999,6517,9380,"16,906",£4018,3863," 2,648"
11/12/2024,history,,french,sewn,adult,,No,2nd,Yes,yes, top-100 ,13-17,americas,uk, yes ,9336,10431,-999,£14445,£5119,£14692,4672,£11015,13058,missing
2021-11-14,biography,hardback, german ,Sewn,YA,NA,yes,2nd,missing,NO,long-tail,13-17,AMERICAS,uk, yes ,2464,£1337,1833," 1,259"," 2,715"," 7,183",5350,NA,3366,10134
