date, cuisine , MEAL TYPE , dietary tag ,course, Spice Level ,servingTemp, allergen ,Protein,cooking_method,Origin Country,Occasion,packaging,organic,Fairtrade,RESTAURANT CHAIN/,calories_kcal, fat g ,protein g,carbs g, sugarG ,Salt G,Cost £,serve size g?,PREP TIME MIN,Cook Time Min
08/04/2024,missing,breakfast,gluten-free,MAIN, hot ,COLD,egg,Beef,steamed, china ,NA,-999,,Yes,street food,4574,"19,862",£4397,10759,"13,067",NaN,17277,7617,18633,2899
2024-02-28,mexican, brunch ,kosher, SWEET ,MILD,,egg,tofu,NaN,mexico,birthday,metal,yes,yes,franchise,5398,19383,"14,846",36,1210,£18751,£8604,12143,3311,
08/09/2022,indian,,kosher,side,NA,room_temp, egg ,NA,STEAMED,ITALY,CASUAL, glass ,No,YES,-999," 8,550",5188,18608," 8,557",missing,691,"19,401",17803,1944,"12,480"
30/08/2022,French,BREAKFAST, HALAL ,SIDE,hot,cold, NUTS ,tofu,BAKED,greece,missing,-999,yes, yes ,Street Food,9583,8916,646,19334,16281,1760,"19,057",missing,£7728,214
15/06/2023,,DESSERT,gluten-free,Starter,hot,Cold,egg,Beef,missing,China,NA,-999,, yes ,street food,2056,18770,missing,£2336,4045,18608,2744,NA,12262," 4,398"
05/07/2024,chinese,Snack,keto,main,hot,roomTemp,None,-999,baked,India,FORMAL,compostable,YES,No,fast food,,2989,1763,7529,,11313,19872,5097,16811,£11400
20/02/2023,italian,dessert, Kosher ,DRINK,NaN,Room Temp,nuts,BEEF,Steamed,Greece,casual,-999,NO,Yes,franchise,£19620,2062,8040,18107,3313,£13678,"12,646",£18267,-999," 3,982"
08/01/2021,Italian,breakfast,keto,main,NaN,room_temp,DAIRY,CHICKEN,NA,Greece,casual,,missing,no,independent,1211,18828,15274," 4,363",4657,1101,1584,11885,12451,9293
2021-12-17,italian,dinner,halal,NA,hot,hot, gluten ,chicken,missing, Greece ,FORMAL,metal,-999,no,NaN,8176,19421,£10278,4630,16256,   524,NA,15314,19100,£13341
26/05/2021,Chinese,Dessert,NA,SWEET,medium,,soy,NaN,FRIED,france,CASUAL,compostable,No,No,fine dining,14550,"18,203",NA,708,£1070," 5,188",NaN,"11,839",13717,£2472
16/08/2021,FRENCH, dinner ,kosher,starter,mild,NaN,none,beef,Grilled,India,birthday,METAL,,yes,fineDining,£14404," 7,833",NA,14329,5559,£18180,6639,16832,60," 2,409"
07/11/2022,missing,,keto,DRINK,hot,hot,FISH,Beef,-999,china,Holiday,PAPER,yes,yes,STREET FOOD,£10786,340,18001,10827,£2765,2510,12088,741,6521,£10908
2022-05-10,Indian,Breakfast,gluten-Free,sweet,fiery,roomTemp,EGG,lamb,steamed,greece,-999,PAPER,no,yes,fast_food,14700,-999,2235,"18,260",9015,15828,13544,3953,16756,NaN
2021-07-27,MEXICAN,dinner, VEGETARIAN ,DRINK,mild,cold,soy,,GRILLED, China ,HOLIDAY,Plastic,-999,No,FAST FOOD,,1965,-999,984,18093,2636,"12,919",NA," 8,448",7166
2022-03-19,Chinese,breakfast, VEGETARIAN ,sweet,Hot,cold,fish,,NaN,greece,holiday,Metal,yes,no,independent,1246,£8972,2673,11185,9905," 4,195",1714," 9,877",3341,8837
2023-06-12,greek, breakfast ,NaN, SIDE ,MEDIUM,Room Temp,Egg,pork,steamed,france,Holiday,missing,no,yes,franchise,4047,10206,£13462,12025,-999,1892,6647,£853,16952,£10293
17/12/2022,greek,LUNCH,HALAL,DRINK,Hot, COLD ,none,Tofu,steamed,MEXICO,formal,plastic,yes,NA,INDEPENDENT,16723,"10,844",13579,13337,18605,1156,12349,3695,"19,884",3695
missing, italian ,Snack,vegetarian,main,,Room Temp,-999,chicken,steamed,China,BIRTHDAY,plastic,yes,,FINE DINING,NA,NaN,4631,11985,NaN,9953,298,"12,872",18119,£5072
19/08/2024, Chinese ,dessert,GLUTEN-FREE,-999,NA, room_temp ,egg,chicken,fried,india,holiday, COMPOSTABLE ,NO,no,FRANCHISE," 6,714",14049,3626,9834,8343,£2084,£8995,12477,NaN,£6724
11/04/2022,Indian,-999,gluten-Free,Side,NA,room temp,nuts,tofu,steamed,GREECE,casual,COMPOSTABLE,,yes, Fine Dining ,17947,"16,359",NaN,-999,15017,17956,"19,555",8484,16572,"10,840"
2023-07-12,chinese,lunch,vegetarian,NA,NaN,roomTemp,soy,Tofu,fried,china,-999,plastic,yes, no ,independent,"16,025",£720,19759,1366,15343,8832,-999,NaN," 5,122","16,743"
2022-02-22, GREEK ,dinner,keto,side,Hot,Room Temp,Fish,lamb,STEAMED,MEXICO,missing,METAL,No,yes,,5039,NaN,"19,100"," 1,886",NaN,£1222,-999," 8,680",17190,£7687
2021-05-19,Indian,snack, HALAL ,sweet,medium,room_temp, None ,TOFU,RAW,China,formal,glass,missing,yes, franchise ,£9109,NA,£14217,16133,5591,4758,missing,7350,3740,12639
12/05/2022,INDIAN,NaN,halal,SWEET,Hot,cold,Gluten,BEEF,raw,france,Holiday, Glass ,no,NO,fine_dining,17975,10040,9448,16346,7075,15201,5203,298,865,"10,593"
-999,chinese,breakfast,Vegetarian,side,MEDIUM,-999, none ,beans,raw,Mexico,Casual,Metal,Yes,no,NA,16627,6792,"14,583",NA,NA,£7949,14623,18659,11129,"13,990"
31/07/2021,greek,BREAKFAST,KETO,sweet,FIERY,Hot,fish,lamb,Fried,NaN,holiday,NaN, YES ,yes, street food ," 1,034",15683," 6,982",18491," 5,543",£17957,1839,,6782,NaN
05/11/2023,, DINNER ,HALAL,Sweet,Hot,ROOM TEMP,none,pork,NA,india,birthday,METAL,yes, Yes ,independent,10388,"18,944",10084,"16,121",-999,8593,8295,16110,"17,014",£16628
2023-12-01,chinese,Lunch,gluten-Free, Starter ,fiery,cold,NA,Lamb,Baked,italy,birthday,-999,NaN,no,Independent," 6,466",NA,NaN," 1,048",4892,8081,7030,9386,16567," 4,884"
"Aug 08, 2022",mexican,snack,vegan,missing,fiery,hot,gluten,beef,fried,mexico,holiday,plastic,,yes,FRANCHISE,12359,8966,7652,14868,£13772,4946,10578,£9304,£10167,7308
2023-10-18,french,BRUNCH,Vegetarian,SIDE,HOT,room_temp,SOY,LAMB,baked,Greece,FORMAL,Plastic,no,Yes,fastFood,587," 1,626",808,11325,17625,14399,missing,18120,£9157,16517
2022-12-26,greek,snack,halal,STARTER,mild,,gluten,tofu,Steamed,,FORMAL,Glass,yes,no,fast_food,£15168,14592,1908,£6433,missing,4554,14024,16987,-999,NaN
2021-07-14,missing,Lunch,KOSHER,-999,MEDIUM, roomTemp ,fish,beans,baked,India,Holiday,GLASS,Yes,YES,Independent,19542,3826,"16,292",12261,16009,,"19,574",10319,18534,£14624
01/03/2023,greek,BRUNCH,Vegan,SIDE,FIERY,cold,nuts,NA,raw,NA,HOLIDAY,plastic,yes,no,fastFood,4722,16728,6648,,12848,"16,703",4697,13661,NA,£12206
13/06/2022,NaN, Breakfast ,missing,side,hot,Hot,Fish,,steamed,china,Birthday, COMPOSTABLE ,no,no,Street Food,15418,"12,316",7209,-999,19071,18238,"13,750",13765,missing," 7,152"
31/07/2024,Mexican,brunch, kosher ,sweet,-999,cold,fish,CHICKEN,missing,france,BIRTHDAY,PAPER,NO,No,franchise,£2491,1523,15486,2654,662,NaN,"11,938",3555,9103,9511
"Apr 15, 2024", greek , BRUNCH ,missing,, mild , Cold ,NA,tofu,Fried,italy,Birthday,paper,yes,yes,-999,"16,413",15442,5431,7962,15430,3513,10138,£3476,13111,4412
10/10/2022,chinese,dessert,gluten-free,drink,medium, cold , gluten ,Chicken,Baked,india,birthday,missing,yes,yes,Franchise,£13286,16083,19812,12109,11016,19661,£2143,£10852,missing,17124
09/12/2021,INDIAN,-999,kosher,main,fiery,hot, gluten ,chicken,fried,,casual,PAPER,NO,no,streetFood,NaN,4171,2819,£2624,10459,7437,18987,£6280," 6,601","14,321"
missing,mexican,Dinner,vegan,Main,Mild,room_temp,soy,Tofu,,CHINA,holiday,compostable,NA,yes,franchise,5658,NA,"16,140",NA,,NaN,17062,£19365,£16669,NaN
29/09/2024,Indian,dessert,keto,,fiery,missing,missing,tofu,raw,italy,casual,plastic,Yes,yes,INDEPENDENT,"18,387",missing,£6219,£6194,11777,4501,11904," 2,581",1703,£8545
03/05/2022,greek,snack,KETO,STARTER,Fiery,room_temp,nuts,TOFU, GRILLED ,france,casual,Metal,,no,-999,   642,614,19790,£6129,4644,18879," 4,795",missing,£15295,12244
31/08/2022,French,dessert,NaN,starter,fiery,hot,Gluten,Pork,BAKED,france, casual ,glass,YES,,franchise,6717,-999," 9,803",11950,,NA,13038,,1758,missing
2023-07-04,mexican,NaN,gluten-Free, SIDE ,missing,hot,,NA,RAW,italy,casual,paper,No,yes,Fine Dining,8413,£16670,1566,8413,£14309,17169,NaN,£12486,5574,19410
2023-12-26,indian,brunch,NA,drink,hot,room_temp,dairy,beans,-999,GREECE,birthday,paper,yes, yes ,fast_food,2684,£9936,12493,5909," 3,883",3070,£6078,,8293,2774
26/02/2024,greek,LUNCH, KOSHER , Main ,mild,NA,NONE,beef,grilled,italy,NaN,plastic,no,,fast food,NA,missing,837,17516,15950,1207,NA,9323,£3682,9210
06/08/2022,mexican,Dinner,halal,sweet,HOT,COLD,gluten,beef,grilled,mexico, formal ,plastic,YES,yes, independent ,10364,857,£4246,£8106,£18917,16456,8048,13278,£16202,5758
2021-12-17,indian,lunch,,starter,fiery,hot,egg,BEANS,baked,france,NA,NaN,,yes,fine dining,NaN,£4289,2618,NA,14903,17820," 2,084",3897,11195,6215
28/06/2024,Mexican,NA, gluten-free ,side,HOT,room temp, fish ,chicken,NA,GREECE,missing, paper ,YES,yes,fineDining,19940,16648,10152,3125,"17,353",,"16,680",15516," 5,021",19789
2024-11-23,Italian,lunch,NaN,Sweet,hot,,Gluten,tofu,-999, india ,Birthday,paper,yes,no,Fast Food,£7937,1668,"17,415",£13571,7975,18948,1378,,1701,£4196
"Nov 06, 2024",chinese,dessert,vegetarian,SWEET, mild ,hot,NUTS,Lamb,FRIED,greece,formal,paper,no,yes,FAST FOOD,"17,994",£18694,"18,387",£13592,£5221,NaN,"15,532",18893,12623,3810
, french , LUNCH ,halal,MAIN,mild,COLD,none,NaN,Baked,INDIA,FORMAL,Compostable,YES,no, franchise ,569,£13982,£12890," 6,332",7927,£6590,£19596,NaN,"13,029",-999
2024-04-23,French,Brunch,keto,Starter,medium,missing,-999,NaN,grilled,FRANCE,birthday,paper,NO,yes,independent,15842,3201,,10230,3456,£3875,774,10339,-999,NA
05/09/2023,french,SNACK,vegan,sweet,MILD,NaN,egg,Beef,steamed,Mexico,birthday, PAPER ,,no,Fine Dining,11960,£15593,11564,missing,7761,2677,£17650,15953,12643," 1,401"
-999,mexican,breakfast,kosher,SWEET,Hot,missing,fish,,steamed,NaN,FORMAL,compostable,No,yes,Franchise,13508," 7,734",missing," 8,768",583,19742,6032,12043,6486,4393
31/10/2022,mexican, dessert ,halal,starter,HOT,roomTemp,NA, tofu ,steamed,india,birthday,paper,no,NO,INDEPENDENT,19151,16656,-999," 3,179"," 8,032",NaN,£10055,2865,18459,"15,112"
2023-07-26,mexican,snack,NA,NA,missing,cold,nuts,beans,baked,france,missing,PLASTIC,NO,yes,street food,£11550,£1204,14459,NaN,13722,14271,15975,£11413,missing,6831
12/02/2021,french,snack,Kosher,sweet,mild,roomTemp,-999,missing,Fried,MEXICO,formal, Glass ,YES,no,fast food,13912,£11791,11542,17557,missing," 6,960",18994,£6166," 7,035",-999
29/12/2021,CHINESE,DINNER,GLUTEN-FREE,starter,Hot,Cold,Fish,BEEF,RAW,india,holiday,plastic,-999,no,missing,10170,11443,15652,£9995,18957,11800,10278,7840,7426,1670
13/06/2024,mexican,lunch,gluten-free,SWEET, mild ,,fish,LAMB,NaN,italy,Formal,PLASTIC, YES ,NO,Street Food,"15,450",18505,6699,," 7,222",9324,16165,,£7600,10922
21/12/2024, Indian , LUNCH ,Vegetarian,SIDE,fiery,Room Temp, nuts , chicken ,baked,france,HOLIDAY,Paper,no,no,fine_dining,£816,£11387,7663," 7,851",14187,£19144,missing,missing,"19,439",12713
16/04/2024,indian,breakfast, Gluten-Free ,drink,mild,Hot,soy,beans,Fried,italy,missing,plastic,no,no,Street Food,£13152,9029,£3466,2697,16936,6572," 6,093",NaN,9118,£4683
19/09/2021,CHINESE,Dinner,vegetarian, SWEET ,mild,COLD,none,NaN,,italy,NaN,glass,Yes,no,fast food,12617,11137,12711,5772,16310,8681,14248,"17,821","13,673",14920
23/03/2022,indian,dessert,missing,side,mild,ROOM TEMP,DAIRY,beef,fried,France,formal,missing,No,NO,franchise,£10181,NaN,missing,9452,8965,15026,10451,£14062,5711,NA
04/04/2023,indian,-999,halal,side,NA,Hot,missing,BEEF,steamed,france,casual,compostable,No,yes,Fine Dining,4661,,"18,333",15247,£6629,18314,6137,4203,1124,£6925
25/08/2022,NA,NaN,NaN,starter,MEDIUM,Cold,fish,Pork,raw,greece,holiday,,no, no , franchise ,6337,14227,12149,-999,£1647,£4505," 2,473",3699,£18559,
-999,chinese,breakfast,vegan,drink,HOT,HOT,NONE,pork,Raw,India,FORMAL,Glass,No,yes,independent,1466,NA,8795,-999,7056,NaN,NA,9692,missing,15125
02/11/2021,French,breakfast,Kosher,MAIN,Hot,hot,SOY,tofu,Raw,italy,formal,, no ,no,independent,missing,4690,£18670,1069,3211,"13,143"," 1,597","17,880",8349,£5472
2021-05-26,,Snack,vegan,NaN,NaN,COLD,dairy,-999,Fried,Mexico,CASUAL,plastic,No,No,independent,£14568,NA,2589,948,17165,955,£7391,11833,6654,78
NaN,greek,lunch,kosher,Side,mild,cold,nuts,beef,Baked,FRANCE,CASUAL,glass,No,Yes,-999,£4930,5038,1987,19806,19959,-999," 7,578",missing,-999,"17,644"
"Dec 05, 2021",missing,breakfast,HALAL, sweet , HOT ,room temp,fish,CHICKEN,grilled,france,formal,missing,no,no,franchise,18334,"10,343",12678,"18,093",6591,£12665,9538,16325,7976,6048
"Jun 17, 2021",MEXICAN,missing,GLUTEN-FREE,Drink,hot,NaN,NA, beef , grilled ,China,holiday,Glass, yes ,Yes,independent," 8,055",11544,missing,13637,7121," 2,377",missing,NaN,6078,15955
2024-12-17,french,SNACK,gluten-Free,DRINK,Hot,HOT,EGG,beef,Grilled,mexico,BIRTHDAY,glass,NaN,no,fine_dining,£582,2438,£14978,18370,4694,£15244,16921,19509," 2,562",£5502
30/12/2024, greek ,dessert,halal,Main,MILD,,gluten,tofu,fried,india,Birthday, glass ,no,no,FAST FOOD,658,9315,,2960,6499,£10429,12908,4799,17730,6365
"Nov 10, 2023",Italian,dinner,halal,sweet,mild,hot,Nuts,pork,fried,Greece,Formal,glass,NO,NO,NaN,12122,12344,10422,£5214,,£18695,16390,missing," 7,459",18196
19/04/2023,greek,brunch,vegan,starter,NA,cold,fish,tofu,Fried,india,missing,metal, yes , Yes ,independent,14836,4979,9664,NaN,3825,£7632,9141," 6,822",11618,missing
2024-10-25,NA,snack,vegan,Drink,HOT, room temp ,Nuts,beans,raw,greece,CASUAL,COMPOSTABLE, yes ,yes,Independent," 7,800"," 4,857",missing,17689," 7,528",missing," 4,204",£12534,NaN,14771
14/12/2024,chinese,BREAKFAST,halal,SIDE,hot,roomTemp,none,LAMB,fried, greece ,holiday,plastic,no,NaN,fineDining," 6,646",missing,£823,£11590,£6878,£18077,£5469,15336,8622,12869
2023-11-17,italian,Brunch, HALAL ,Main,fiery,room_temp,dairy,beans,raw,china,Formal,plastic, no ,-999,franchise,£17206,3227,-999,8559,£19454,missing,8013,13287,£9862,£1898
07/03/2021,Italian, dessert ,-999,MAIN, HOT ,Hot,soy,lamb,grilled,china,Formal, Glass , no ,yes,FRANCHISE,6985,16855,£5720,£19373,NaN,4897,missing,15605,4414,missing
16/11/2022,greek,snack,,drink,-999,hot,Egg,chicken,grilled,MEXICO,holiday,METAL, no ,no,INDEPENDENT,13815,"10,651",12943,missing,14655,"13,716",17162,17708,"14,284",1125
27/07/2023,greek,breakfast,kosher,side,hot,room_temp,egg,pork,GRILLED,italy,formal,compostable, yes ,no,street_food,16478,"12,454"," 8,229",NA," 3,057",7947,£11663,6848,12701,£6193
29/11/2022,greek,NaN, VEGETARIAN ,SWEET,medium,cold,Nuts,Beef,grilled,ITALY,Formal,plastic, Yes ,yes,Independent,44,6938,"14,216"," 6,727",£2776,10877,18832,13245,£12247,missing
2024-07-06,missing,missing, gluten-free , sweet ,medium,cold,Nuts,chicken,BAKED,MEXICO, Holiday ,-999,,NO,streetFood," 2,330",16186,£17159,-999,16241,£18229," 1,109",5804,£6253," 1,167"
2024-04-11,Greek,lunch,KOSHER,drink,fiery,hot,NA,chicken,grilled,missing,HOLIDAY,metal, No ,no,fast food,£2809,"17,042",-999,13968,15217,8630,£1998,£18141,"18,903",12628
21/06/2024,indian,dinner,Vegetarian,STARTER,MEDIUM,hot,NONE,beef,Raw,greece, formal , GLASS ,yes,Yes, FAST FOOD ,NaN,9798,9546,£11023,£3274,£16882,4880,14822,-999,10836
07/08/2021,NaN,breakfast,halal,sweet,medium,hot,,lamb,missing,china,formal,PLASTIC,yes,NO,streetFood,£5210,14472,£19273,13402,8500,4218,£7293,15655,7463,£9220
2024-10-13,Greek,,Keto,sweet,hot,cold,gluten,LAMB,missing,NaN,casual,Compostable,Yes,Yes,franchise,18659,12814," 9,530",£1429,3003,12270," 2,153",£7727,7238,£5124
2022-02-17, chinese ,snack,keto,NaN,MEDIUM,roomTemp,none,LAMB,steamed,missing,holiday,Glass,yes,,fastFood,£10306,15683,7694,£13102,£7596,missing," 8,284",£12378,16184,£13555
23/09/2023,mexican,Brunch,vegetarian,STARTER,HOT,Cold,dairy,chicken, Steamed ,GREECE, formal ,metal,yes, yes ,street food,£5280,10163," 8,400",9012,15424,£3854,£7805,missing,"19,928","16,036"
"Mar 04, 2021",NA,BREAKFAST,Keto,main,Fiery,room_temp,Dairy,Chicken,Raw,china,birthday,PAPER,no,yes,NA,"14,698",NaN,6609,17857,7245,19006," 7,880",-999,£13654," 7,526"
15/01/2024,french,dessert,gluten-free,drink,medium,Hot,NUTS,pork,NA,mexico,Birthday,Glass,Yes,no,Street Food,£17798,10343," 9,094","13,345",NaN,NaN,18944,£7595," 3,688",14281
2024-02-01,MEXICAN,Brunch,-999,missing,MEDIUM, HOT ,none,LAMB,grilled,greece,casual,glass,no,NO,street food,"13,266",£4105,£15039,"10,670",14094,16806,1328,£7838,18066,£19060
2021-01-14,mexican,breakfast,gluten-free,-999,Hot,cold,NA,NA,BAKED,india,casual,PAPER,no,no,FINE DINING,10165,,missing,£8238,2107,£10086,17183,£1427,19584,NaN
,greek,dessert,halal,main,HOT,COLD,gluten,tofu,fried,france,casual,Compostable,yes,Yes,street_food,3221,NaN,NA,14923,NaN,11275,12453,10389," 5,437",17619
2023-05-28,greek,snack,-999,SWEET,FIERY,COLD,Fish,NA,grilled,france,,Glass,Yes,yes,street food,"11,089",9915,4648,-999,9976,"10,300",£113," 8,165","18,092",4985
23/12/2021,greek, brunch ,keto,DRINK,FIERY,hot,soy,BEEF,grilled,italy,casual,plastic, YES ,no,fine dining,£9598,15578,4151,7590,£5673,£7748,NaN,11803,,£17450
28/09/2021,italian,lunch,-999,side, Fiery ,cold,FISH,Chicken,,greece, formal ,PAPER, Yes ,No,independent,-999,£9837,NaN,17409,2997,14576," 8,830","14,910",12840,10509
2024-10-08,-999,snack,Vegan,NA,Hot,room temp,FISH, tofu , grilled ,Mexico,holiday,METAL,no,no,STREET FOOD,-999,"14,270",-999,-999,3532,3512,missing,8968,17243,6614
2022-07-23,indian,breakfast,NaN,SIDE,medium,missing,soy, pork ,FRIED,india,holiday,Compostable,No,NaN,missing,15471,14498,7448," 7,230",£2162,563,15452,5758,,£13909
-999,chinese, breakfast ,VEGETARIAN,Main,mild,room temp,, chicken ,Baked,india,formal,metal,yes,Yes,FAST FOOD,"18,609",4493," 8,904",NA,£978,1649,"11,888","10,662",724,237
06/07/2021,chinese,SNACK,VEGETARIAN,sweet,FIERY,COLD,NA,pork,,INDIA,holiday,glass,no,no,fine dining,£4516," 5,314",7729,16654,NA,"13,850",5698,"10,078",8693,14192
"Apr 19, 2022",italian,brunch, Vegan ,Side,MEDIUM, hot ,fish,Pork,Steamed,italy,-999,metal,yes,yes,Independent,£15833," 6,745",,£1013,£3134,17480,7840,   523,11568,£4170
2023-06-23,mexican,lunch,halal,Drink,MILD,Room Temp,dairy,, STEAMED ,FRANCE,BIRTHDAY,Plastic,no,No,street_food," 7,783",3898,11683,£17459,1833,271,£11225,,£12817,11375
18/11/2023,CHINESE,BRUNCH,Vegan,Starter,hot,Hot,fish,beef,NA,China,BIRTHDAY,Glass,no,yes,Franchise,,£5534,missing,18295,14945,17564,,14366,£19571," 8,975"
2022-11-14,-999,-999,keto,-999,NaN,Room Temp, dairy ,lamb,raw,india,holiday,GLASS, yes ,No,INDEPENDENT,18692,9788,153,"16,594",missing,NA,1172,£8106,16889,missing
2024-01-28, FRENCH ,BREAKFAST,gluten-free, DRINK ,NA,room_temp,egg,PORK,steamed,china,formal,Paper,NA,no, independent ,11133,293,9487,8081,"16,937",13184,16,5130,6190,5170
"Apr 10, 2024",Italian,brunch, vegan ,starter,mild,cold,None,TOFU,STEAMED,Mexico,Birthday,compostable,No,Yes,independent,14419,5394,12676,,1018,2426,7480,5021,19987,5196
11/05/2021,french,Brunch,-999,starter,medium,Cold,nuts,Tofu,Steamed,italy,Formal,compostable,yes,YES,street food,962,£2983,£13658,1647,£17417,-999,17884,NaN,15865,2635
28/09/2024,indian,dinner,keto,main,mild,hot,None,chicken,raw,china,-999,Compostable,No,yes,streetFood,1418,14305,11185,14508,19477,7597,"16,916",15717,"10,116",£11695
21/06/2021,Mexican, Snack ,halal,side,medium,roomTemp,Egg,Chicken,steamed,CHINA,formal,compostable,YES,yes,Fine Dining,12049,11551,£8736,"18,057",17595,14140," 3,086",14064,-999,16658
2023-05-24,INDIAN,dessert,keto,DRINK,hot,hot,-999,, GRILLED ,india,FORMAL,PLASTIC,yes,Yes,franchise,   195,2648,13038,1361,19540,"10,573"," 1,710","11,458",-999,"11,856"
2024-02-03,mexican,breakfast,kosher,MAIN,NaN,cold,dairy,chicken,steamed,india,formal,Glass,Yes,no,Fine Dining,£17236,4113,15427,19035,"14,461",11764,14340,NaN,5204," 6,465"
2022-09-09, FRENCH ,lunch,-999,Side,hot,Cold,NUTS,beef,steamed,CHINA,CASUAL, COMPOSTABLE , NO ,,,15153,19943,4214,"14,078",7886,£12122,missing,2387,missing,missing
2023-10-26,FRENCH,missing,kosher,Sweet,HOT,missing,SOY,pork,baked,france,holiday,GLASS,Yes,YES,fast_food,NaN,4417,£5083,5413,NaN,3380,,9247,863,4401
29/10/2022,italian,brunch,vegetarian,side,Hot,Hot,Fish,pork,Fried,France,holiday,compostable,YES,yes,INDEPENDENT,1837,19363,£11640,1095," 5,350"," 1,728",3510,8016,7008,NaN
10/10/2022,Chinese,dinner,,,,-999,egg,beans,NA,NaN,NaN,plastic,yes,yes,STREET FOOD,£17993,9107,19699,13139,missing,-999,7943,NA,-999,12990
2024-04-14,MEXICAN,lunch,KETO,main,medium,hot,Fish,Beef,baked,france,HOLIDAY,compostable,no,Yes,Fine Dining,£15153,£4093,£2817,7632,5420,6839,1216,3528,   336,£19091
23/10/2021,chinese,LUNCH,vegan,main,missing,Hot,none,lamb,-999,ITALY,Holiday,Plastic,No,NO,NaN,17451,£10682,"16,522",5796,6910,"13,271",8049,9994,16975,NA
27/06/2023,french,brunch,Halal,SWEET, Mild ,HOT,fish,beef,RAW,France,BIRTHDAY,glass,no,no,-999," 8,086",£14999,   435,3484,6798,£7772,2292,9274,332,13163
17/08/2021,Indian,-999,keto,starter,mild,hot,egg,lamb,grilled,italy,,glass,YES,YES,street_food,7253,18100,17358,1136,missing,259,£19791,£3712,11116,7459
2023-03-27,FRENCH,lunch,keto,starter,FIERY,Cold,egg,beef,Baked, GREECE ,HOLIDAY,metal,YES,NO,Street Food,£4512,5440,5658,   787,NA,£16205,NA,11870,13088,15729
,ITALIAN,,gluten-free,starter,medium,Hot,soy,beans,grilled,China,birthday,plastic,yes,NO,Fast Food,10728,13910,19041,"19,917",£17711,£8375,£7445,1893,4989,6999
18/01/2021,CHINESE,DINNER,halal,Main,fiery,missing,soy,Lamb,raw,mexico,Holiday,PAPER,yes,No,independent,16229,7527,12598,-999,8708,£4735,9601,9381,19023,16417
2024-08-12,greek,brunch,missing,sweet,FIERY,-999,nuts,pork,Baked,mexico,FORMAL,-999,No,no,street_food,18724,,11410,"10,029",£6624,"12,833",4242,missing,"12,850",15183
28/08/2023,mexican,DESSERT,HALAL,sweet,-999,room temp,gluten,chicken,FRIED,Italy,casual,plastic,NO,yes,STREET FOOD,£16571,£18703,6307,2589,4200,£11357,£606,-999,£13872,7917
2022-03-02,NaN,dinner,keto,side,medium,COLD,nuts,beans,NaN,FRANCE,Holiday,plastic,No,no,fineDining,1682,"15,183",10675,2026,£12629,£6737,3594," 9,990",16979,£13997
"Jul 24, 2023",greek,DESSERT,Vegetarian,drink, MEDIUM ,COLD,gluten,chicken,BAKED,China,holiday,paper,yes,YES,fast_food,12634,9254,5890,5876,11541,missing,£8412,NaN,18143,10588
05/01/2024,chinese,brunch,kosher,side, medium , hot ,none,beans,grilled,-999,casual,paper,NA,yes,fine dining,1398,"13,726",11462,"15,793",£12046,11617,NA,14553,7112,£7948
2023-08-15,french,snack,Gluten-Free,DRINK,medium,Hot,nuts,pork,-999, Greece , birthday ,compostable, yes ,no,fastFood,5153,13406,1882,1530,NaN,"10,509",£7562,17887,12514,14847
09/02/2024,italian,DINNER,Vegetarian,NaN,hot,NaN,,beans,baked,INDIA, BIRTHDAY ,compostable,NaN,yes,independent,13979,16077,8046,NaN," 3,150",£16108,£2663,,NaN,£9011
2024-03-09, greek ,DESSERT,vegan,NA,Medium,COLD,Dairy,CHICKEN,-999,Greece, formal ,Glass,no,No,franchise," 3,197",16464,13130,NaN,18009,NaN,19829,13982,missing,"16,252"
NaN,GREEK,NaN,Kosher,drink,missing,hot,-999,chicken,GRILLED,Mexico,birthday,Plastic,missing,-999,independent,13279," 1,903","14,713",1714,6474,£10573,,£12224,501,NA
2022-03-29,Indian,dessert,keto,sweet,medium,cold,NaN,Lamb,fried,china,FORMAL,GLASS,yes,no,fastFood,£5287,"13,522","14,844",17796," 1,271",£19954,11333,£7393,577,
23/10/2022,French,Dessert,vegetarian,drink,FIERY,Hot,Dairy,pork,baked,greece,formal,COMPOSTABLE, yes ,no,independent,NaN,13241,-999,missing,14183," 2,967",,4785,14572,4327
2024-12-23,french,dinner,keto,sweet,medium,cold, nuts ,Lamb,raw,greece,NA,paper, no ,Yes,fast food,16544,899,17298,6437,16154,19991,£19218,NA,NaN,11904
14/07/2023,MEXICAN,snack,KETO, DRINK ,MILD,roomTemp,nuts,pork,FRIED,china,NA,Paper,no,NO,fast_food,3781,16342,-999,667,10164,£15171,10408," 3,603",6109,13965
2021-10-26,greek,brunch,kosher,sweet,MILD,cold,fish,chicken,FRIED,china,birthday,glass,NA,yes,franchise,12176,14260,13737,4835,16715,," 4,634",1307,-999,11256
2022-10-01,ITALIAN,missing,NaN, side ,mild,cold,dairy, beans ,steamed,france,NA,METAL,no,no,Fine Dining,£1110,missing,missing,5157,£16242,1210,"10,148",57,7328,9025
2022-06-02,Italian,breakfast,NaN,NA,medium,roomTemp,DAIRY,chicken,raw,Mexico,Formal,paper,Yes,,Franchise,£2404,17127,1684,19822,,17324,£8465,missing,5551,-999
